timestamp	0::5::pos	0::3::pos	0::2::pos	0::47::pos	0::50::pos	0::23::pos	0::32::pos	0::8::pos	0::27::pos	0::49::pos	0::45::pos	0::5::ori	0::3::ori	0::2::ori	0::47::ori	0::50::ori	0::23::ori	0::32::ori	0::8::ori	0::27::ori	0::49::ori	0::45::ori
2024-10-15 19:24:40.361	[0.18529316782951355, -0.8743821978569031, 1.4947303533554077]	[0.1872164011001587, -0.9138995409011841, 1.1268343925476074]	[0.21625520288944244, -0.9122340679168701, 0.8862283825874329]	[0.22217199206352234, -0.8652296662330627, 0.10131162405014038]	[0.304060161113739, -1.0388938188552856, 0.17863526940345764]	[0.002323312684893608, -0.5803186297416687, 0.7693038582801819]	[0.5975607633590698, -1.027895450592041, 0.8312341570854187]	[-0.03417707234621048, -0.7813532948493958, 1.0549492835998535]	[0.3929109275341034, -1.0659358501434326, 1.0773415565490723]	[0.37215036153793335, -0.9336029887199402, 0.5265554189682007]	[0.1978483498096466, -0.8447574973106384, 0.5007718801498413]	[0.015146121382713318, 0.12531119585037231, 0.91713947057724, 0.3780515491962433]	[-0.041466888040304184, -0.0020952573977410793, 0.9594059586524963, 0.27895572781562805]	[-0.05604876950383186, -0.02173670381307602, 0.9497948288917542, 0.3070439398288727]	[-0.07504379749298096, 0.024128563702106476, 0.9611181616783142, 0.2646472156047821]	[0.00881882756948471, 0.08162885904312134, 0.7368044257164001, 0.6711022257804871]	[-0.485225111246109, 0.13349181413650513, 0.6329420208930969, 0.5883204340934753]	[-0.2964494526386261, -0.029575159773230553, -0.9520825743675232, -0.06915085017681122]	[-0.4125225245952606, 0.24722141027450562, 0.5831648111343384, 0.6546950340270996]	[0.47878414392471313, -0.1668548434972763, 0.8608511686325073, 0.04313315451145172]	[0.026368385180830956, 0.1700601428747177, 0.8993805050849915, 0.40186935663223267]	[0.013027950190007687, 0.19589148461818695, 0.9324719309806824, 0.3032374978065491]
2024-10-15 19:24:40.371	[0.1865638792514801, -0.8741904497146606, 1.494605302810669]	[0.1875264048576355, -0.9132396578788757, 1.1267156600952148]	[0.2166450470685959, -0.9118633270263672, 0.8861173987388611]	[0.22223934531211853, -0.8652446866035461, 0.10131014883518219]	[0.3039352595806122, -1.0398070812225342, 0.1786312460899353]	[0.003315802663564682, -0.5808115601539612, 0.7666141986846924]	[0.5969507098197937, -1.0326370000839233, 0.8315749764442444]	[-0.03181495517492294, -0.778934121131897, 1.0544135570526123]	[0.391358882188797, -1.0677454471588135, 1.0772565603256226]	[0.3721085488796234, -0.9340105652809143, 0.5263817310333252]	[0.19854173064231873, -0.844578206539154, 0.5006177425384521]	[0.01770700328052044, 0.12590785324573517, 0.9105995297431946, 0.3932456970214844]	[-0.04154548421502113, -0.0022477651946246624, 0.9579384326934814, 0.2839416265487671]	[-0.056310757994651794, -0.021428648382425308, 0.9486385583877563, 0.3105719983577728]	[-0.07487058639526367, 0.02421077899634838, 0.9611029028892517, 0.26474419236183167]	[0.008156727999448776, 0.08272138983011246, 0.7390373945236206, 0.6685165762901306]	[-0.48586493730545044, 0.13787545263767242, 0.6338270902633667, 0.5858232378959656]	[-0.2955414354801178, -0.024325283244252205, -0.9517362713813782, -0.07913036644458771]	[-0.41442301869392395, 0.25214624404907227, 0.5825336575508118, 0.6521736979484558]	[0.4770488142967224, -0.17445142567157745, 0.8599032759666443, 0.050573866814374924]	[0.02623169682919979, 0.17075443267822266, 0.8993663191795349, 0.40161561965942383]	[0.01337012741714716, 0.19645151495933533, 0.9317295551300049, 0.30513620376586914]
2024-10-15 19:24:40.382	[0.18794190883636475, -0.87407386302948, 1.4943957328796387]	[0.18787142634391785, -0.9126244783401489, 1.1265190839767456]	[0.2170804738998413, -0.9115800261497498, 0.8859301209449768]	[0.222305566072464, -0.8652832508087158, 0.10126430541276932]	[0.30391132831573486, -1.0409765243530273, 0.17859357595443726]	[0.00421207956969738, -0.5812826156616211, 0.7638890147209167]	[0.5965789556503296, -1.0374572277069092, 0.8320684432983398]	[-0.029417850077152252, -0.776441216468811, 1.0538341999053955]	[0.3897450864315033, -1.0696303844451904, 1.0770658254623413]	[0.37229084968566895, -0.934772789478302, 0.5261794328689575]	[0.19930151104927063, -0.8444887399673462, 0.500373125076294]	[0.02025098353624344, 0.12658165395259857, 0.9035126566886902, 0.40894001722335815]	[-0.041628800332546234, -0.002370478119701147, 0.9563271403312683, 0.2893092930316925]	[-0.05661594122648239, -0.02106853388249874, 0.9473420977592468, 0.3144737482070923]	[-0.07483072578907013, 0.024099642410874367, 0.9610695838928223, 0.2648864686489105]	[0.007723014801740646, 0.08323334157466888, 0.7413936257362366, 0.6658438444137573]	[-0.4863818287849426, 0.14226624369621277, 0.6348749995231628, 0.583203911781311]	[-0.29466572403907776, -0.016886228695511818, -0.9511390924453735, -0.09067235887050629]	[-0.41633492708206177, 0.25715431571006775, 0.5819605588912964, 0.649506688117981]	[0.47453486919403076, -0.1845741719007492, 0.858657717704773, 0.0587879903614521]	[0.02609715238213539, 0.1714254766702652, 0.8988688588142395, 0.40245139598846436]	[0.013800937682390213, 0.19698229432106018, 0.9308966398239136, 0.3073091208934784]
2024-10-15 19:24:40.394	[0.18943993747234344, -0.8740646839141846, 1.494184970855713]	[0.1882551908493042, -0.9119958877563477, 1.1263182163238525]	[0.21747763454914093, -0.9113078713417053, 0.8857295513153076]	[0.22235119342803955, -0.865308940410614, 0.10122498869895935]	[0.30376946926116943, -1.042316198348999, 0.17841091752052307]	[0.005013268440961838, -0.5817685127258301, 0.7611388564109802]	[0.5958781838417053, -1.042202115058899, 0.8322117924690247]	[-0.02691030502319336, -0.7739112377166748, 1.0532195568084717]	[0.3881046175956726, -1.0714861154556274, 1.0768271684646606]	[0.3722931742668152, -0.9358695149421692, 0.525894045829773]	[0.2000844031572342, -0.844389021396637, 0.5001322031021118]	[0.02305418625473976, 0.12727810442447662, 0.8954992294311523, 0.42585211992263794]	[-0.04185115545988083, -0.002645212924107909, 0.9528439044952393, 0.30054971575737]	[-0.057077888399362564, -0.020451467484235764, 0.9445070624351501, 0.3228471577167511]	[-0.07498358190059662, 0.024095945060253143, 0.9610090851783752, 0.26506322622299194]	[0.008191641420125961, 0.08161531388759613, 0.7434309124946594, 0.6637638211250305]	[-0.48690176010131836, 0.14650645852088928, 0.6362888216972351, 0.5801715850830078]	[-0.2949236035346985, -0.010534778237342834, -0.9500433802604675, -0.1016208752989769]	[-0.41843777894973755, 0.262013703584671, 0.5816031694412231, 0.6465263962745667]	[0.4722308814525604, -0.19370928406715393, 0.8573534488677979, 0.06648147106170654]	[0.02587604708969593, 0.17186357080936432, 0.8981771469116211, 0.40382057428359985]	[0.01426556333899498, 0.19752290844917297, 0.9299471378326416, 0.30980560183525085]
2024-10-15 19:24:40.418	[0.1940876543521881, -0.8745692372322083, 1.4936480522155762]	[0.18934208154678345, -0.9102732539176941, 1.12583327293396]	[0.21886205673217773, -0.9104822278022766, 0.8852801322937012]	[0.2225351333618164, -0.8653169274330139, 0.10113586485385895]	[0.30352655053138733, -1.0453822612762451, 0.17809191346168518]	[0.006926160305738449, -0.5835167765617371, 0.7529784440994263]	[0.5915318131446838, -1.0560253858566284, 0.8326018452644348]	[-0.01920159161090851, -0.7661178708076477, 1.051466464996338]	[0.38213595747947693, -1.0777424573898315, 1.0762286186218262]	[0.3728668987751007, -0.9388894438743591, 0.525398850440979]	[0.2028512954711914, -0.8440845012664795, 0.4995516836643219]	[0.03223634511232376, 0.12887462973594666, 0.8666749596595764, 0.48086023330688477]	[-0.041913483291864395, -0.0030105276964604855, 0.9488430023193359, 0.31293970346450806]	[-0.057682283222675323, -0.01989496685564518, 0.9412614703178406, 0.33212003111839294]	[-0.07507079094648361, 0.024335073307156563, 0.9609156250953674, 0.2653552293777466]	[0.01072864979505539, 0.0773572251200676, 0.7466480731964111, 0.6606190800666809]	[-0.4887520968914032, 0.1596846878528595, 0.6412680149078369, 0.5695589780807495]	[-0.29057273268699646, -0.00016476113523822278, -0.9489781260490417, -0.1225074976682663]	[-0.4251929521560669, 0.2764754891395569, 0.5810490846633911, 0.6365172863006592]	[0.46782684326171875, -0.20784226059913635, 0.8549267053604126, 0.0839047059416771]	[0.025749951601028442, 0.1725740134716034, 0.8954120874404907, 0.40962478518486023]	[0.015806492418050766, 0.19922281801700592, 0.9266946315765381, 0.3182726800441742]
2024-10-15 19:24:40.435	[0.19745832681655884, -0.8752204775810242, 1.4933280944824219]	[0.19042429327964783, -0.9091140627861023, 1.125504493713379]	[0.2200905978679657, -0.9100523591041565, 0.8849710822105408]	[0.22259369492530823, -0.8653004765510559, 0.10110049694776535]	[0.3034631013870239, -1.046173334121704, 0.17793959379196167]	[0.008405286818742752, -0.5850788950920105, 0.7477763295173645]	[0.5884686708450317, -1.064940333366394, 0.8328342437744141]	[-0.014218151569366455, -0.7612124085426331, 1.0503389835357666]	[0.3779928386211395, -1.0818979740142822, 1.0757163763046265]	[0.37321388721466064, -0.9399766325950623, 0.5252550840377808]	[0.20387990772724152, -0.8440353274345398, 0.49933016300201416]	[0.03936680778861046, 0.12818534672260284, 0.8424088954925537, 0.5218868851661682]	[-0.04206271469593048, -0.00313071021810174, 0.9443982839584351, 0.32608720660209656]	[-0.05827085301280022, -0.019190901890397072, 0.9376821517944336, 0.34203583002090454]	[-0.07515893131494522, 0.02439809963107109, 0.9608859419822693, 0.26543208956718445]	[0.01139889657497406, 0.07613290101289749, 0.7471382021903992, 0.6601957678794861]	[-0.48995718359947205, 0.17085063457489014, 0.642680287361145, 0.5636613965034485]	[-0.28796738386154175, 0.006421432830393314, -0.9480700492858887, -0.13489557802677155]	[-0.427962988615036, 0.28717419505119324, 0.5798372626304626, 0.631005048751831]	[0.46439534425735474, -0.21630847454071045, 0.853573739528656, 0.09465484321117401]	[0.0259027611464262, 0.1725178062915802, 0.8941577672958374, 0.41236957907676697]	[0.016430823132395744, 0.19977456331253052, 0.9255009293556213, 0.32135361433029175]
2024-10-15 19:24:40.454	[0.1991613805294037, -0.8756958842277527, 1.4931601285934448]	[0.1913871169090271, -0.9080965518951416, 1.1251988410949707]	[0.22100724279880524, -0.9097470045089722, 0.8846635222434998]	[0.2229548990726471, -0.8654122352600098, 0.10086451470851898]	[0.30331951379776, -1.0472428798675537, 0.1776442527770996]	[0.009106144309043884, -0.585870087146759, 0.7452329993247986]	[0.5868017673492432, -1.0694315433502197, 0.8329944610595703]	[-0.011733166873455048, -0.7587468028068542, 1.0497628450393677]	[0.37574705481529236, -1.0841134786605835, 1.0754551887512207]	[0.37399059534072876, -0.9418430328369141, 0.5250163674354553]	[0.20595553517341614, -0.8438811302185059, 0.49895957112312317]	[0.047285739332437515, 0.12670284509658813, 0.8136296272277832, 0.5654354095458984]	[-0.04186714068055153, -0.0028291966300457716, 0.9395765662193298, 0.3397573232650757]	[-0.05848357826471329, -0.018428854644298553, 0.9338099360466003, 0.3524755835533142]	[-0.07419780641794205, 0.024629544466733932, 0.9607426524162292, 0.2661987543106079]	[0.012390293180942535, 0.07444386184215546, 0.7472184300422668, 0.6602797508239746]	[-0.4903435707092285, 0.17721015214920044, 0.643117368221283, 0.5608564019203186]	[-0.28676876425743103, 0.009749417193233967, -0.9475576281547546, -0.14072374999523163]	[-0.4298323392868042, 0.29839301109313965, 0.5784256458282471, 0.6258030533790588]	[0.46247589588165283, -0.22042369842529297, 0.852979838848114, 0.09977443516254425]	[0.026462377980351448, 0.17221058905124664, 0.8916733264923096, 0.41780632734298706]	[0.01750851608812809, 0.20087739825248718, 0.9233430624008179, 0.32677099108695984]
2024-10-15 19:24:40.465	[0.20285238325595856, -0.8775257468223572, 1.4928399324417114]	[0.19160674512386322, -0.9077157974243164, 1.1250602006912231]	[0.2215173989534378, -0.9095187187194824, 0.8845618963241577]	[0.22307367622852325, -0.8653898239135742, 0.10074309259653091]	[0.30315354466438293, -1.047725796699524, 0.1774599850177765]	[0.0099151860922575, -0.5877272486686707, 0.7403364777565002]	[0.5849823951721191, -1.074013590812683, 0.8331711888313293]	[-0.0060078054666519165, -0.753635048866272, 1.048870325088501]	[0.3709579110145569, -1.0888099670410156, 1.0750426054000854]	[0.3742191791534424, -0.9428704977035522, 0.5249163508415222]	[0.20696714520454407, -0.8438531160354614, 0.4988025426864624]	[0.050726842135190964, 0.12685656547546387, 0.79679936170578, 0.5885956883430481]	[-0.0415782704949379, -0.003409708384424448, 0.9371157884597778, 0.346516489982605]	[-0.05904863402247429, -0.018698545172810555, 0.931659996509552, 0.3580130934715271]	[-0.07377128303050995, 0.02472684718668461, 0.9607411026954651, 0.26631343364715576]	[0.012845054268836975, 0.07330545037984848, 0.7472118735313416, 0.6604057550430298]	[-0.4928050935268402, 0.1872163563966751, 0.6470937132835388, 0.5507839322090149]	[-0.2833077907562256, 0.012431458570063114, -0.9470260143280029, -0.15074418485164642]	[-0.4335513412952423, 0.30147191882133484, 0.5799241662025452, 0.6203514337539673]	[0.4593108892440796, -0.22515319287776947, 0.8524276614189148, 0.10819734632968903]	[0.026712490245699883, 0.17184077203273773, 0.8903685212135315, 0.42071494460105896]	[0.017988061532378197, 0.20131517946720123, 0.9221656918525696, 0.3297863006591797]
2024-10-15 19:24:40.477	[0.2046249955892563, -0.8785333633422852, 1.4927138090133667]	[0.19203993678092957, -0.9073559641838074, 1.124984622001648]	[0.22219786047935486, -0.9093664288520813, 0.8845188617706299]	[0.2231045365333557, -0.8653098940849304, 0.1006348729133606]	[0.3029358386993408, -1.0480778217315674, 0.17727693915367126]	[0.010577812790870667, -0.5885984897613525, 0.7381945848464966]	[0.5829500555992126, -1.078529715538025, 0.8333699703216553]	[-0.0032174140214920044, -0.7511791586875916, 1.048539638519287]	[0.3687620162963867, -1.0907940864562988, 1.0750148296356201]	[0.3745390772819519, -0.9441409111022949, 0.524898886680603]	[0.20826223492622375, -0.8440590500831604, 0.49866238236427307]	[0.05433986335992813, 0.12613452970981598, 0.7802407145500183, 0.6102145910263062]	[-0.04159482195973396, -0.0035072113387286663, 0.9345636963844299, 0.35333874821662903]	[-0.059572480618953705, -0.01883111707866192, 0.9295170903205872, 0.3634481132030487]	[-0.07360219210386276, 0.024396583437919617, 0.9608749747276306, 0.26590755581855774]	[0.012860946357250214, 0.07209519296884537, 0.747357189655304, 0.6603742241859436]	[-0.4945346713066101, 0.19075588881969452, 0.648983895778656, 0.5457724332809448]	[-0.2833077907562256, 0.012431458570063114, -0.9470260143280029, -0.15074418485164642]	[-0.43658214807510376, 0.3047862946987152, 0.5805163979530334, 0.6160375475883484]	[0.4577736556529999, -0.22786767780780792, 0.8519020080566406, 0.11305999755859375]	[0.027104167267680168, 0.1711266040802002, 0.8884660601615906, 0.42498132586479187]	[0.018501216545701027, 0.20164847373962402, 0.9203059673309326, 0.3347128629684448]
2024-10-15 19:24:40.489	[0.20648624002933502, -0.8795210123062134, 1.4927338361740112]	[0.19272297620773315, -0.9069181680679321, 1.1250149011611938]	[0.22292418777942657, -0.9093099236488342, 0.8845581412315369]	[0.22328627109527588, -0.8652225732803345, 0.1004985049366951]	[0.3025481104850769, -1.0476982593536377, 0.17687702178955078]	[0.011284463107585907, -0.5894402265548706, 0.7361558675765991]	[0.579201877117157, -1.087516188621521, 0.8338536024093628]	[-0.00039005279541015625, -0.7487865090370178, 1.0482076406478882]	[0.3666106164455414, -1.0928558111190796, 1.0750343799591064]	[0.375087171792984, -0.9459287524223328, 0.5249459147453308]	[0.21066373586654663, -0.8443414568901062, 0.49858006834983826]	[0.05798625946044922, 0.12488432973623276, 0.7628214359283447, 0.6317791938781738]	[-0.04159313812851906, -0.003493191674351692, 0.9318080544471741, 0.36054348945617676]	[-0.059831615537405014, -0.01849539764225483, 0.9272724390029907, 0.3691125214099884]	[-0.07343094795942307, 0.0243388582020998, 0.9608914256095886, 0.26590099930763245]	[0.0110621964558959, 0.07182753831148148, 0.7463688850402832, 0.6615527272224426]	[-0.4957377016544342, 0.1947712004184723, 0.6506245136260986, 0.5412911772727966]	[-0.2812321186065674, 0.016499221324920654, -0.9457297921180725, -0.16196131706237793]	[-0.43897250294685364, 0.3085445165634155, 0.5808719396591187, 0.6121203899383545]	[0.4560438394546509, -0.23111338913440704, 0.8512572050094604, 0.11820252984762192]	[0.028355127200484276, 0.1691468507051468, 0.8857471942901611, 0.43132057785987854]	[0.019872477278113365, 0.20225250720977783, 0.9173505902290344, 0.3422967195510864]
2024-10-15 19:24:40.500	[0.2080642431974411, -0.8803235292434692, 1.4927845001220703]	[0.19330132007598877, -0.906501293182373, 1.1250516176223755]	[0.22354422509670258, -0.9092583060264587, 0.8846039772033691]	[0.22341567277908325, -0.8652466535568237, 0.1005600243806839]	[0.302399218082428, -1.0477862358093262, 0.17673146724700928]	[0.012113980948925018, -0.5902352929115295, 0.7343243360519409]	[0.5773460268974304, -1.0920429229736328, 0.8341809511184692]	[0.0020444318652153015, -0.7465648055076599, 1.0479226112365723]	[0.3643743693828583, -1.0948965549468994, 1.075048565864563]	[0.3752913475036621, -0.946918249130249, 0.5249890089035034]	[0.21170872449874878, -0.8442813754081726, 0.4985981285572052]	[0.06227477639913559, 0.12334202975034714, 0.7456076741218567, 0.6519032716751099]	[-0.041561540216207504, -0.003207679372280836, 0.9289348721504211, 0.36788901686668396]	[-0.06008303165435791, -0.018188225105404854, 0.9250235557556152, 0.3746876120567322]	[-0.07367393374443054, 0.02494446188211441, 0.9606813788414001, 0.2665356993675232]	[0.011542721651494503, 0.07066504657268524, 0.7456689476966858, 0.6624583601951599]	[-0.4952114224433899, 0.20141857862472534, 0.6504701375961304, 0.5395228266716003]	[-0.2804490029811859, 0.019390419125556946, -0.944847047328949, -0.16803719103336334]	[-0.43886110186576843, 0.3145996928215027, 0.5794646739959717, 0.6104496121406555]	[0.4540092647075653, -0.2349710464477539, 0.850540041923523, 0.12347438931465149]	[0.02877984009683132, 0.16831932961940765, 0.8844521045684814, 0.4342636168003082]	[0.020682843402028084, 0.20273742079734802, 0.9161518216133118, 0.34516027569770813]
