timestamp	1::5::pos	1::23::pos	1::2::pos	1::47::pos	1::11::pos	1::27::pos	1::49::pos	1::8::pos	1::45::pos	1::50::pos	1::5::ori	1::23::ori	1::2::ori	1::47::ori	1::11::ori	1::27::ori	1::49::ori	1::8::ori	1::45::ori	1::50::ori
2024-08-27 15:28:01.711	[0.04845106229186058, 1.4800840616226196, -0.0788993090391159]	[-0.17601677775382996, 0.721314013004303, -0.17246302962303162]	[0.07328516989946365, 0.8552869558334351, -0.03307656571269035]	[-0.12918178737163544, 0.010722346603870392, -0.11847876012325287]	[-0.16857576370239258, 0.8155259490013123, -0.20273472368717194]	[0.5182332992553711, 1.2874643802642822, -0.07979166507720947]	[0.18336357176303864, 0.5753195881843567, -0.0328529067337513]	[-0.15515494346618652, 1.0080903768539429, -0.04122199863195419]	[-0.061234503984451294, 0.5845394134521484, -0.02465648576617241]	[0.23814845085144043, 0.08097487688064575, 0.06186755374073982]	[-0.08705910295248032, 0.9247701168060303, -0.10951699316501617, -0.3538745045661926]	[-0.6489047408103943, 0.6221699118614197, 0.4379741847515106, -0.0024328590370714664]	[0.013842190615832806, 0.9989916086196899, -0.032412659376859665, -0.027813958004117012]	[0.08870150148868561, 0.9788260459899902, -0.0236525759100914, 0.18295447528362274]	[-0.5545536279678345, 0.7593278288841248, 0.04835128039121628, 0.3369775414466858]	[0.07318843901157379, 0.8077637553215027, 0.5809558629989624, -0.06820233166217804]	[-0.054269157350063324, 0.9940729141235352, -0.09418722242116928, -0.0016410130774602294]	[-0.6815264821052551, 0.6745931506156921, 0.2775680422782898, 0.058324795216321945]	[0.10208645462989807, 0.9931357502937317, -0.021328702569007874, -0.05296149477362633]	[-0.011303450912237167, 0.9756823182106018, -0.041224513202905655, 0.21498113870620728]
2024-08-27 15:28:01.722	[0.04844094067811966, 1.4800890684127808, -0.07883892953395844]	[-0.17599429190158844, 0.7213175892829895, -0.17239345610141754]	[0.07327599078416824, 0.8552915453910828, -0.03303724527359009]	[-0.12918460369110107, 0.010714739561080933, -0.1184815764427185]	[-0.16856002807617188, 0.815527081489563, -0.20267438888549805]	[0.5182285904884338, 1.2874892950057983, -0.07975403964519501]	[0.18333782255649567, 0.5753138661384583, -0.032835833728313446]	[-0.15515227615833282, 1.0081015825271606, -0.04116816446185112]	[-0.06125364080071449, 0.5845317244529724, -0.024621229618787766]	[0.23813636600971222, 0.08096849918365479, 0.061873339116573334]	[-0.08715254813432693, 0.9247244596481323, -0.10968490689992905, -0.35391849279403687]	[-0.6489650011062622, 0.6221579909324646, 0.43790164589881897, -0.002454712986946106]	[0.013845331035554409, 0.9989921450614929, -0.032374199479818344, -0.027838660404086113]	[0.08863713592290878, 0.9788483381271362, -0.023621931672096252, 0.1828700304031372]	[-0.5546161532402039, 0.7592799663543701, 0.04829562455415726, 0.33699050545692444]	[0.0731823518872261, 0.8078253865242004, 0.5808663964271545, -0.06824056804180145]	[-0.05427773296833038, 0.9940731525421143, -0.09417886286973953, -0.0016937445616349578]	[-0.6815337538719177, 0.6745970249176025, 0.27753975987434387, 0.05833005905151367]	[0.10205947607755661, 0.9931333065032959, -0.021288704127073288, -0.05307377129793167]	[-0.011289391666650772, 0.9756801724433899, -0.041212186217308044, 0.21499399840831757]
2024-08-27 15:28:01.734	[0.04842852056026459, 1.4800875186920166, -0.0787944495677948]	[-0.17596709728240967, 0.7213166356086731, -0.1723400056362152]	[0.07327056676149368, 0.8552917838096619, -0.033009275794029236]	[-0.12917694449424744, 0.010718196630477905, -0.11848752945661545]	[-0.16854429244995117, 0.8155258893966675, -0.2026243656873703]	[0.5182229280471802, 1.2875094413757324, -0.07971549034118652]	[0.18333220481872559, 0.5753118991851807, -0.03283043950796127]	[-0.15515154600143433, 1.0081050395965576, -0.0411204993724823]	[-0.06126037985086441, 0.584531843662262, -0.02461668662726879]	[0.23813802003860474, 0.0809662938117981, 0.061873242259025574]	[-0.08724751323461533, 0.9246741533279419, -0.10988517105579376, -0.3539643883705139]	[-0.6490286588668823, 0.6221194267272949, 0.43786197900772095, -0.00247561396099627]	[0.013844153843820095, 0.9989942312240601, -0.0322888121008873, -0.027863169088959694]	[0.08859603106975555, 0.9788495898246765, -0.02359803579747677, 0.18288648128509521]	[-0.5546813011169434, 0.759226381778717, 0.04828200489282608, 0.3370058238506317]	[0.07316692918539047, 0.8079276084899902, 0.5807207226753235, -0.06828583776950836]	[-0.05428261309862137, 0.994073212146759, -0.09417477250099182, -0.0017184301977977157]	[-0.6815495491027832, 0.674584150314331, 0.27753373980522156, 0.05832333117723465]	[0.10205558687448502, 0.9931325316429138, -0.0212757159024477, -0.05310185253620148]	[-0.011337794363498688, 0.9756814241409302, -0.04121968150138855, 0.21498408913612366]
2024-08-27 15:28:01.745	[0.048415474593639374, 1.4801069498062134, -0.07869955897331238]	[-0.17592501640319824, 0.7213685512542725, -0.17227773368358612]	[0.07326263189315796, 0.8553066253662109, -0.03294111415743828]	[-0.1291915774345398, 0.010708719491958618, -0.11848781257867813]	[-0.168520987033844, 0.8155829906463623, -0.20255042612552643]	[0.5182194709777832, 1.2875624895095825, -0.07962620258331299]	[0.18332460522651672, 0.5753093957901001, -0.0328257717192173]	[-0.15515810251235962, 1.0081453323364258, -0.04102516546845436]	[-0.061268940567970276, 0.5845317840576172, -0.024604734033346176]	[0.23813742399215698, 0.08096322417259216, 0.061870913952589035]	[-0.08748948574066162, 0.9245505332946777, -0.1104028970003128, -0.35406672954559326]	[-0.6491333246231079, 0.6220162510871887, 0.4378535747528076, -0.002450406551361084]	[0.01384120061993599, 0.9989948868751526, -0.032249368727207184, -0.027884826064109802]	[0.08868159353733063, 0.9788382649421692, -0.023618020117282867, 0.1829027384519577]	[-0.5547574162483215, 0.7591338157653809, 0.04832860082387924, 0.3370820879936218]	[0.0731377825140953, 0.8081479072570801, 0.580407440662384, -0.06837514787912369]	[-0.05428772047162056, 0.9940734505653381, -0.09416887164115906, -0.0017378254560753703]	[-0.6815806031227112, 0.6745372414588928, 0.27756446599960327, 0.058356594294309616]	[0.10205202549695969, 0.9931312203407288, -0.021257320418953896, -0.05314107984304428]	[-0.011340632103383541, 0.9756792187690735, -0.04123198240995407, 0.21499145030975342]
2024-08-27 15:28:01.757	[0.04840773716568947, 1.4801135063171387, -0.07866337150335312]	[-0.17589202523231506, 0.72139573097229, -0.17226813733577728]	[0.07325833290815353, 0.8553134799003601, -0.03291191905736923]	[-0.1291881948709488, 0.010696649551391602, -0.11848197877407074]	[-0.1685013771057129, 0.8156144618988037, -0.20253102481365204]	[0.5182170867919922, 1.2875988483428955, -0.07960058748722076]	[0.18331629037857056, 0.5753162503242493, -0.032807882875204086]	[-0.15516170859336853, 1.0081608295440674, -0.040984146296978]	[-0.061277661472558975, 0.5845425724983215, -0.024581043049693108]	[0.23814062774181366, 0.08096739649772644, 0.06186807528138161]	[-0.08762522786855698, 0.9244894981384277, -0.11070340126752853, -0.3540985882282257]	[-0.6492048501968384, 0.6219401359558105, 0.4378557801246643, -0.002429382409900427]	[0.01383932027965784, 0.9989954829216003, -0.03221753612160683, -0.027903372421860695]	[0.08866690844297409, 0.9788305163383484, -0.023689834401011467, 0.18294255435466766]	[-0.5548073649406433, 0.7590701580047607, 0.04837046563625336, 0.3371373116970062]	[0.0731051042675972, 0.8082693815231323, 0.5802436470985413, -0.06836488842964172]	[-0.05429239571094513, 0.9940746426582336, -0.09415210783481598, -0.0018093171529471874]	[-0.6816064119338989, 0.6744946837425232, 0.2775968909263611, 0.05839112401008606]	[0.10204748809337616, 0.9931281208992004, -0.021216122433543205, -0.05322369933128357]	[-0.01131179928779602, 0.9756853580474854, -0.04121775180101395, 0.2149679958820343]
2024-08-27 15:28:01.768	[0.04840662330389023, 1.4801281690597534, -0.07858078181743622]	[-0.17587752640247345, 0.7214329838752747, -0.1722439080476761]	[0.07326140254735947, 0.8553287386894226, -0.03283577412366867]	[-0.1291954517364502, 0.010709106922149658, -0.1184854507446289]	[-0.16847683489322662, 0.8156883120536804, -0.2024804800748825]	[0.5182183384895325, 1.2876285314559937, -0.07955759763717651]	[0.18331684172153473, 0.5753220915794373, -0.032793305814266205]	[-0.1551951766014099, 1.0082106590270996, -0.04089824855327606]	[-0.06127893552184105, 0.5845522284507751, -0.024564165621995926]	[0.238145649433136, 0.08097264170646667, 0.06187707930803299]	[-0.08785862475633621, 0.9243667125701904, -0.11137603968381882, -0.3541504442691803]	[-0.6492602229118347, 0.6218987703323364, 0.43783268332481384, -0.0023825890384614468]	[0.013825491070747375, 0.9989964962005615, -0.03215771168470383, -0.027941860258579254]	[0.08869664371013641, 0.9788276553153992, -0.02365371398627758, 0.18294757604599]	[-0.5548607110977173, 0.758953332901001, 0.048340804874897, 0.3373169004917145]	[0.07308544963598251, 0.8083685040473938, 0.5801067352294922, -0.06837417185306549]	[-0.05429334565997124, 0.9940749406814575, -0.09414856880903244, -0.0018462256994098425]	[-0.6816481947898865, 0.6744563579559326, 0.27755600214004517, 0.05854063108563423]	[0.10205040127038956, 0.9931253790855408, -0.02119322679936886, -0.05327751487493515]	[-0.011284607462584972, 0.9756886959075928, -0.04120461642742157, 0.2149566113948822]
2024-08-27 15:28:01.780	[0.04840458929538727, 1.480137586593628, -0.07853635400533676]	[-0.1758255660533905, 0.7215051651000977, -0.1722261607646942]	[0.073258176445961, 0.8553341031074524, -0.03280222788453102]	[-0.1291906237602234, 0.010718055069446564, -0.11848276108503342]	[-0.16844740509986877, 0.8157336115837097, -0.202461838722229]	[0.5182145833969116, 1.2876942157745361, -0.07949317246675491]	[0.1833077371120453, 0.5753225088119507, -0.03276867792010307]	[-0.1552162766456604, 1.008238673210144, -0.04085512086749077]	[-0.061284348368644714, 0.5845556855201721, -0.02453589253127575]	[0.2381359189748764, 0.08096820116043091, 0.06187697872519493]	[-0.08796589821577072, 0.9243102073669434, -0.11171670258045197, -0.35416388511657715]	[-0.64945387840271, 0.6217778325080872, 0.437718003988266, -0.0022243172861635685]	[0.013816657476127148, 0.9989970326423645, -0.032124113291502, -0.027965134009718895]	[0.08865097165107727, 0.9788413643836975, -0.02360197715461254, 0.18290291726589203]	[-0.5549125075340271, 0.7588598728179932, 0.048337653279304504, 0.3374422490596771]	[0.07301539182662964, 0.8085067868232727, 0.5799339413642883, -0.06827976554632187]	[-0.05428873747587204, 0.994077205657959, -0.09412600100040436, -0.0018871261272579432]	[-0.681696355342865, 0.6744101047515869, 0.277530312538147, 0.05863518267869949]	[0.10203803330659866, 0.9931201338768005, -0.02116209641098976, -0.05341203883290291]	[-0.0112307108938694, 0.9756817817687988, -0.04122430458664894, 0.21498720347881317]
2024-08-27 15:28:01.791	[0.048403847962617874, 1.4801496267318726, -0.07849390804767609]	[-0.17582201957702637, 0.7215605974197388, -0.17222777009010315]	[0.07325688749551773, 0.8553418517112732, -0.03277016058564186]	[-0.12919102609157562, 0.010717153549194336, -0.11847766488790512]	[-0.1684446632862091, 0.8157925009727478, -0.20245300233364105]	[0.5182124972343445, 1.2877397537231445, -0.0794602483510971]	[0.18330681324005127, 0.5753259062767029, -0.03276190906763077]	[-0.15525546669960022, 1.00827956199646, -0.04081876575946808]	[-0.06128642335534096, 0.5845569968223572, -0.024517331272363663]	[0.2381407618522644, 0.0809706449508667, 0.061875052750110626]	[-0.0880783200263977, 0.9242849946022034, -0.11204827576875687, -0.3540969491004944]	[-0.6495406627655029, 0.6217281818389893, 0.4376603066921234, -0.0021333894692361355]	[0.013801604509353638, 0.9989973306655884, -0.032097458839416504, -0.027993550524115562]	[0.08862008899450302, 0.9788459539413452, -0.023612873628735542, 0.18289220333099365]	[-0.5549390316009521, 0.7587872743606567, 0.048314519226551056, 0.3375650942325592]	[0.07296556234359741, 0.8084790110588074, 0.579989492893219, -0.0681910589337349]	[-0.05429158732295036, 0.9940776824951172, -0.09411898255348206, -0.001917652552947402]	[-0.6817284822463989, 0.6743797659873962, 0.2775009274482727, 0.058749519288539886]	[0.10203815996646881, 0.99311763048172, -0.021141959354281425, -0.05346529558300972]	[-0.011271346360445023, 0.9756819009780884, -0.041212134063243866, 0.2149869054555893]
2024-08-27 15:28:01.803	[0.048440467566251755, 1.4801851511001587, -0.07838916778564453]	[-0.17581124603748322, 0.7216721773147583, -0.17221011221408844]	[0.0732707604765892, 0.8553591966629028, -0.03268406540155411]	[-0.12918463349342346, 0.010712862014770508, -0.11847864836454391]	[-0.1684410721063614, 0.815904438495636, -0.20243610441684723]	[0.5182014107704163, 1.287867784500122, -0.07942958921194077]	[0.18330438435077667, 0.5753264427185059, -0.0327465645968914]	[-0.15534500777721405, 1.0083718299865723, -0.04075002297759056]	[-0.06128711998462677, 0.5845566391944885, -0.024506397545337677]	[0.23813451826572418, 0.0809672474861145, 0.06187181547284126]	[-0.08826605975627899, 0.924190878868103, -0.11274604499340057, -0.35407447814941406]	[-0.6496981978416443, 0.6216690540313721, 0.4375106692314148, -0.002062261337414384]	[0.013726834207773209, 0.99899822473526, -0.03205833211541176, -0.028042446821928024]	[0.08857674896717072, 0.9788491129875183, -0.023635413497686386, 0.18289360404014587]	[-0.5550362467765808, 0.7586586475372314, 0.04821763187646866, 0.3377082347869873]	[0.07281474769115448, 0.8083476424217224, 0.5802234411239624, -0.0679180845618248]	[-0.05428542569279671, 0.9940796494483948, -0.09410171210765839, -0.0019421898759901524]	[-0.6818229556083679, 0.6742872595787048, 0.27745017409324646, 0.058954887092113495]	[0.10203728079795837, 0.9931159615516663, -0.02112218178808689, -0.0535070076584816]	[-0.011222152970731258, 0.975681483745575, -0.04121929034590721, 0.2149900645017624]
2024-08-27 15:28:01.814	[0.048447880893945694, 1.4801995754241943, -0.07835054397583008]	[-0.1757996380329132, 0.7217164039611816, -0.17220070958137512]	[0.07328353077173233, 0.8553611040115356, -0.032643843442201614]	[-0.12918177247047424, 0.010713696479797363, -0.11848683655261993]	[-0.16845481097698212, 0.8159489035606384, -0.20243212580680847]	[0.5181926488876343, 1.287934422492981, -0.07940644770860672]	[0.18332262337207794, 0.5753400325775146, -0.032726503908634186]	[-0.15538732707500458, 1.0084102153778076, -0.04072364419698715]	[-0.06127177178859711, 0.5845555067062378, -0.02449055016040802]	[0.23813660442829132, 0.08097431063652039, 0.061867766082286835]	[-0.08834458142518997, 0.9241623878479004, -0.11302239447832108, -0.3540412485599518]	[-0.649762749671936, 0.6215994358062744, 0.4375133216381073, -0.002152700675651431]	[0.013678721152245998, 0.9989987015724182, -0.03203767538070679, -0.02807459607720375]	[0.08853182196617126, 0.9788509011268616, -0.023608174175024033, 0.182909294962883]	[-0.5551387667655945, 0.7586005926132202, 0.04825656861066818, 0.33766472339630127]	[0.07272470742464066, 0.8082512021064758, 0.5803831815719604, -0.06779751181602478]	[-0.05425892397761345, 0.9940826296806335, -0.09408331662416458, -0.0020508936140686274]	[-0.6818774342536926, 0.6742033958435059, 0.27752143144607544, 0.058948419988155365]	[0.1020607277750969, 0.9931043982505798, -0.021075190976262093, -0.05369463562965393]	[-0.011227763257920742, 0.9756804704666138, -0.04125338792800903, 0.2149878442287445]
2024-08-27 15:28:01.826	[0.048449307680130005, 1.4802323579788208, -0.07829836010932922]	[-0.17582130432128906, 0.7217797040939331, -0.17222225666046143]	[0.07330765575170517, 0.855381429195404, -0.032560043036937714]	[-0.12919601798057556, 0.010719157755374908, -0.11849212646484375]	[-0.16848525404930115, 0.8160156011581421, -0.2024451345205307]	[0.5181885957717896, 1.2880165576934814, -0.07938973605632782]	[0.18333759903907776, 0.5753446817398071, -0.0327129103243351]	[-0.15549276769161224, 1.008500099182129, -0.04066658392548561]	[-0.06126052886247635, 0.5845507979393005, -0.024477621540427208]	[0.2381453514099121, 0.08097630739212036, 0.061870742589235306]	[-0.08844298869371414, 0.9241532683372498, -0.11346843838691711, -0.35389766097068787]	[-0.6497910618782043, 0.6215494275093079, 0.4375423491001129, -0.002144216326996684]	[0.013591689057648182, 0.9989994168281555, -0.03200901299715042, -0.028124423697590828]	[0.08857085555791855, 0.9788527488708496, -0.023546012118458748, 0.1828879863023758]	[-0.5551403760910034, 0.7585509419441223, 0.04827553778886795, 0.33777105808258057]	[0.07262793183326721, 0.8081215023994446, 0.5805877447128296, -0.06769546866416931]	[-0.05424971133470535, 0.994083821773529, -0.09407436847686768, -0.0020825022365897894]	[-0.6819307804107666, 0.6741195321083069, 0.27755674719810486, 0.059122733771800995]	[0.1020759865641594, 0.9931004643440247, -0.021059133112430573, -0.05374498292803764]	[-0.011267218738794327, 0.9756825566291809, -0.04128270596265793, 0.21497073769569397]
2024-08-27 15:28:01.837	[0.04845568165183067, 1.4802448749542236, -0.07827597856521606]	[-0.17586520314216614, 0.7218875288963318, -0.17222049832344055]	[0.0733240395784378, 0.855388879776001, -0.03251694142818451]	[-0.1292169839143753, 0.010718360543251038, -0.11848965287208557]	[-0.16852794587612152, 0.8161248564720154, -0.20243848860263824]	[0.5181813836097717, 1.2882237434387207, -0.07932116091251373]	[0.18334846198558807, 0.5753589272499084, -0.03268466144800186]	[-0.15553462505340576, 1.0085371732711792, -0.040642306208610535]	[-0.061252743005752563, 0.584558367729187, -0.024452950805425644]	[0.23815718293190002, 0.08098649978637695, 0.06187756359577179]	[-0.08849507570266724, 0.9241214990615845, -0.11366019397974014, -0.3539060950279236]	[-0.6498590707778931, 0.6215226650238037, 0.4374796748161316, -0.00207584910094738]	[0.013548211194574833, 0.9989988803863525, -0.03200162947177887, -0.02816978469491005]	[0.08870021998882294, 0.9788441061973572, -0.02355911210179329, 0.18287038803100586]	[-0.5551806688308716, 0.7585175633430481, 0.04826775938272476, 0.33778083324432373]	[0.07238443940877914, 0.8078378438949585, 0.5810213685035706, -0.06762261688709259]	[-0.05424942821264267, 0.9940858483314514, -0.09405353665351868, -0.0020948403980582952]	[-0.6819601655006409, 0.6740758419036865, 0.2775798439979553, 0.05917388200759888]	[0.1020880714058876, 0.9930961728096008, -0.020998628810048103, -0.05382515490055084]	[-0.011290348134934902, 0.9756856560707092, -0.04128871485590935, 0.21495398879051208]
